time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-29 17_46_50","61046","223090","536",";67;45"
"2013-08-29 17_46_53","68539","336907","794",";69;25"
"2013-08-29 17_46_53","55904","530208","938",";69;61"
"2013-08-29 17_46_55","51566","983941","558",";81;76"
"2013-08-29 17_46_58","52179","61827","452",";46;58"
"2013-08-29 17_46_59","60567","713627","130",";49;21"
"2013-08-29 17_47_00","66826","617581","975",";97;6"
"2013-08-29 17_47_01","62656","314138","205",";68;41"
"2013-08-29 17_47_06","60610","389484","1011",";46;94"
"2013-08-29 17_47_07","59736","340794","802",";51;79"
"2013-08-29 17_47_07","58135","164900","749",";3;26"
"2013-08-29 17_47_07","53554","4214275","934",";36;9"
"2013-08-29 17_47_07","67934","706019","404",";99;82"
"2013-08-29 17_47_10","58067","408397","217",";60;24"
"2013-08-29 17_47_11","56563","435291","387",";99;34"
"2013-08-29 17_47_12","63542","798713","406",";67;38"
"2013-08-29 17_47_13","57458","827107","457",";46;87"
"2013-08-29 17_47_14","59033","309968","280",";97;54"
"2013-08-29 17_47_15","58932","271597","809",";51;57"
"2013-08-29 17_47_17","53956","470349","712",";49;73"
"2013-08-29 17_47_17","67282","509553","935",";51;63"
"2013-08-29 17_47_18","65402","200571","502",";69;50"
"2013-08-29 17_47_19","60552","689285","428",";68;1"
"2013-08-29 17_47_20","69005","216845","189",";68;22"
"2013-08-29 17_47_21","51667","115163","1090",";97;64"
"2013-08-29 17_47_22","51498","525979","948",";49;88"
"2013-08-29 17_47_23","50848","4211657","620",";69;65"
"2013-08-29 17_47_23","71666","574141","290",";55;40"
"2013-08-29 17_47_23","50812","656076","623",";69;80"
"2013-08-29 17_47_24","51175","597911","425",";60;96"
"2013-08-29 17_47_25","55531","148657","307",";51;11"
"2013-08-29 17_47_25","58075","271176","1033",";46;23"
"2013-08-29 17_47_30","54397","135440","255",";81;48"
"2013-08-29 17_47_31","64178","1075025","810",";49;84"
"2013-08-29 17_47_32","66338","965292","1034",";49;44"
"2013-08-29 17_47_33","49250","4235877","324",";36;76"
"2013-08-29 17_47_34","56053","569128","375",";67;61"
"2013-08-29 17_47_36","58994","265646","791",";49;45"
"2013-08-29 17_47_37","62855","62896","1061",";51;89"
"2013-08-29 17_47_39","56824","103436","568",";55;58"
"2013-08-29 17_47_46","69045","387903","107",";52;25"
"2013-08-29 17_47_47","62976","778527","515",";52;21"
"2013-08-29 17_47_48","57437","348315","360",";46;41"
"2013-08-29 17_47_48","57479","204200","968",";60;26"
"2013-08-29 17_47_50","53554","4257175","1062",";36;9"
"2013-08-29 17_47_50","56441","390021","369",";81;79"
"2013-08-29 17_47_52","57645","452335","135",";99;24"
"2013-08-29 17_47_52","59204","471179","227",";16;34"
"2013-08-29 17_47_55","67911","679102","1031",";81;6"
"2013-08-29 17_47_56","64171","433273","473",";69;94"
"2013-08-29 17_47_58","57197","513842","559",";51;73"
"2013-08-29 17_47_58","58100","321881","1060",";52;57"
"2013-08-29 17_47_59","47806","4256641","1087",";97;65"
"2013-08-29 17_47_59","61019","858082","1018",";69;87"
"2013-08-29 17_47_59","50653","619002","943",";52;96"
"2013-08-29 17_47_59","47251","703677","679",";46;80"
"2013-08-29 17_48_00","68412","752432","102",";55;82"
"2013-08-29 17_48_00","54429","560239","1028",";60;88"
"2013-08-29 17_48_00","63899","836215","407",";52;38"
"2013-08-29 17_48_01","54858","157790","414",";67;64"
"2013-08-29 17_48_01","62681","345986","491",";99;54"
"2013-08-29 17_48_03","60578","728937","448",";3;1"
"2013-08-29 17_48_04","51151","192041","725",";97;11"
"2013-08-29 17_48_08","64041","547365","381",";49;63"
"2013-08-29 17_48_09","66486","239489","149",";55;50"
"2013-08-29 17_48_11","64883","312878","714",";16;23"
"2013-08-29 17_48_12","51566","72545","452",";81;76"
"2013-08-29 17_48_12","56354","180223","950",";69;48"
"2013-08-29 17_48_12","63786","273197","795",";46;22"
"2013-08-29 17_48_15","52862","597384","494",";97;61"
"2013-08-29 17_48_16","69228","81647","794",";55;70"
"2013-08-29 17_48_19","71920","628149","962",";51;40"
"2013-08-29 17_48_20","55889","149642","542",";67;58"
"2013-08-29 17_48_22","57855","304580","662",";97;45"
"2013-08-29 17_48_23","62545","115497","261",";60;89"
"2013-08-29 17_48_26","68390","1014481","169",";67;44"
"2013-08-29 17_48_30","52890","244677","121",";46;26"
"2013-08-29 17_48_33","59485","4298216","413",";68;9"
"2013-08-29 17_48_33","57641","525856","166",";3;34"
"2013-08-29 17_48_34","58904","423652","248",";52;79"
"2013-08-29 17_48_34","62026","400192","480",";60;41"
"2013-08-29 17_48_34","53997","504906","590",";97;24"
"2013-08-29 17_48_34","50753","648458","764",";99;96"
"2013-08-29 17_48_35","50997","4284043","909",";67;65"
"2013-08-29 17_48_35","60513","810827","1047",";81;21"
"2013-08-29 17_48_35","50812","727178","731",";69;80"
"2013-08-29 17_48_39","49840","605879","1055",";46;88"
"2013-08-29 17_48_39","56365","548047","543",";52;73"
"2013-08-29 17_48_40","64978","446423","516",";46;25"
"2013-08-29 17_48_40","52752","193039","244",";81;64"
"2013-08-29 17_48_41","54552","368591","970",";97;57"
"2013-08-29 17_48_43","52290","229440","775",";49;11"
"2013-08-29 17_48_45","65255","479182","933",";55;94"
"2013-08-29 17_48_45","61019","902922","119",";69;87"
"2013-08-29 17_48_47","60232","81141","1033",";51;1"
"2013-08-29 17_48_48","62075","396685","209",";69;54"
"2013-08-29 17_48_49","61436","889944","922",";81;38"
"2013-08-29 17_48_50","67965","731782","188",";49;6"
"2013-08-29 17_48_50","54861","114341","558",";51;76"
"2013-08-29 17_48_52","67934","810252","854",";99;82"
"2013-08-29 17_48_53","56960","245110","525",";99;48"
"2013-08-29 17_48_56","56053","650848","861",";67;61"
"2013-08-29 17_48_58","63294","369222","327",";68;23"
"2013-08-29 17_48_59","62902","603961","402",";97;63"
"2013-08-29 17_48_59","66740","288281","1017",";51;50"
"2013-08-29 17_49_01","57398","177843","237",";68;58"
"2013-08-29 17_49_04","69330","76494","107",";69;13"
"2013-08-29 17_49_05","64305","324222","1037",";97;22"
"2013-08-29 17_49_08","57336","362828","666",";46;45"
"2013-08-29 17_49_09","69228","134345","938",";55;70"
"2013-08-29 17_49_09","45874","4331182","224",";36;96"
"2013-08-29 17_49_10","57956","158979","606",";46;89"
"2013-08-29 17_49_11","52532","4325038","875",";3;65"
"2013-08-29 17_49_11","47251","69516","102",";46;80"
"2013-08-29 17_49_11","54494","277511","161",";81;26"
"2013-08-29 17_49_13","64124","1185775","388",";81;84"
"2013-08-29 17_49_14","55957","557223","533",";69;34"
"2013-08-29 17_49_14","68679","672897","199",";49;40"
"2013-08-29 17_49_16","53554","4342957","685",";36;9"
"2013-08-29 17_49_16","55082","528168","701",";81;24"
"2013-08-29 17_49_17","56495","460537","151",";49;79"
"2013-08-29 17_49_17","54007","640961","240",";99;88"
"2013-08-29 17_49_19","69579","1093117","592",";51;44"
"2013-08-29 17_49_20","55859","606701","253",";69;73"
"2013-08-29 17_49_20","59095","449406","410",";49;41"
"2013-08-29 17_49_20","51148","227367","134",";46;64"
"2013-08-29 17_49_22","62470","862966","492",";69;21"
"2013-08-29 17_49_22","50632","262735","580",";46;11"
"2013-08-29 17_49_23","55637","417980","1088",";81;57"
"2013-08-29 17_49_29","50481","148202","130",";97;76"
"2013-08-29 17_49_31","57977","90585","943",";97;87"
"2013-08-29 17_49_31","55852","126582","623",";97;1"
"2013-08-29 17_49_34","66582","494767","422",";81;25"
"2013-08-29 17_49_34","61129","521773","987",";97;94"
"2013-08-29 17_49_35","56860","289092","912",";52;48"
"2013-08-29 17_49_35","60172","439782","140",";49;54"
"2013-08-29 17_49_37","52862","72295","261",";97;61"
"2013-08-29 17_49_37","64421","931082","333",";60;38"
"2013-08-29 17_49_41","57078","221093","644",";51;58"
"2013-08-29 17_49_45","45874","4366482","320",";36;96"
"2013-08-29 17_49_45","63320","414019","155",";3;23"
"2013-08-29 17_49_45","70474","784144","879",";99;6"
"2013-08-29 17_49_47","51932","4368151","690",";55;65"
"2013-08-29 17_49_47","51418","97515","381",";99;80"
"2013-08-29 17_49_50","66008","350585","556",";99;50"
"2013-08-29 17_49_50","66972","651076","489",";60;63"
"2013-08-29 17_49_53","57057","321431","436",";99;26"
"2013-08-29 17_49_54","58940","395124","477",";81;45"
"2013-08-29 17_49_55","54000","602652","247",";81;34"
"2013-08-29 17_49_56","51444","690531","108",";81;88"
"2013-08-29 17_49_57","62023","212197","187",";52;89"
"2013-08-29 17_49_57","68431","381893","215",";55;22"
"2013-08-29 17_49_58","57039","571765","756",";69;24"
"2013-08-29 17_49_59","59485","4383310","601",";68;9"
"2013-08-29 17_49_59","69836","128994","968",";52;13"
"2013-08-29 17_50_00","54709","270953","608",";69;64"
"2013-08-29 17_50_01","58547","505409","823",";67;79"
"2013-08-29 17_50_01","56887","628220","445",";60;73"
"2013-08-29 17_50_02","55851","295642","996",";68;11"
"2013-08-29 17_50_06","57437","486327","587",";46;41"
"2013-08-29 17_50_06","58678","448524","132",";55;57"
"2013-08-29 17_50_08","53523","184738","205",";69;76"
"2013-08-29 17_50_10","60567","903947","911",";49;21"
"2013-08-29 17_50_13","68241","1122806","989",";69;44"
"2013-08-29 17_50_15","59978","171227","620",";55;1"
"2013-08-29 17_50_16","52793","76887","327",";46;48"
"2013-08-29 17_50_17","62357","86771","922",";51;87"
"2013-08-29 17_50_18","54001","114372","662",";49;61"
"2013-08-29 17_50_20","45874","4401544","117",";36;96"
"2013-08-29 17_50_22","56246","269624","305",";52;58"
"2013-08-29 17_50_23","48945","4401664","851",";49;65"
"2013-08-29 17_50_23","62224","494902","210",";67;54"
"2013-08-29 17_50_23","48855","138034","448",";81;80"
"2013-08-29 17_50_23","65855","565786","695",";3;94"
"2013-08-29 17_50_27","68688","562136","421",";67;25"
"2013-08-29 17_50_32","58594","459418","668",";97;23"
"2013-08-29 17_50_34","53907","727801","167",";52;88"
"2013-08-29 17_50_35","53409","366140","168",";97;26"
"2013-08-29 17_50_36","56463","650826","910",";52;34"
"2013-08-29 17_50_38","63542","74694","492",";67;38"
"2013-08-29 17_50_40","52806","307105","1086",";49;64"
"2013-08-29 17_50_40","70952","835262","415",";55;6"
"2013-08-29 17_50_40","67060","383655","163",";68;50"
"2013-08-29 17_50_40","61503","448016","801",";99;45"
"2013-08-29 17_50_41","55136","630096","529",";49;24"
"2013-08-29 17_50_41","51151","349012","835",";97;11"
"2013-08-29 17_50_41","66093","698666","518",";67;63"
"2013-08-29 17_50_41","53554","4428748","377",";36;9"
"2013-08-29 17_50_42","56465","667196","147",";99;73"
"2013-08-29 17_50_43","61517","256796","174",";69;89"
"2013-08-29 17_50_44","55356","555363","126",";97;79"
"2013-08-29 17_50_46","49962","218614","1011",";46;76"
"2013-08-29 17_50_49","58200","487283","482",";99;57"
"2013-08-29 17_50_50","65390","439780","123",";81;22"
"2013-08-29 17_50_52","62026","537593","201",";60;41"
"2013-08-29 17_50_53","70988","179880","227",";68;13"
"2013-08-29 17_50_55","45874","4436109","487",";36;96"
"2013-08-29 17_50_56","67165","1283828","880",";55;84"
"2013-08-29 17_50_57","60567","951140","904",";49;21"
"2013-08-29 17_50_58","56354","120249","861",";69;48"
"2013-08-29 17_50_59","52186","4434735","915",";51;65"
"2013-08-29 17_50_59","51840","165838","714",";60;80"
"2013-08-29 17_50_59","53947","147985","121",";81;61"
"2013-08-29 17_50_59","56991","207340","255",";49;1"
"2013-08-29 17_51_03","62677","129548","854",";68;87"
"2013-08-29 17_51_03","52179","295909","409",";46;58"
"2013-08-29 17_51_06","68747","1193304","1081",";52;44"
"2013-08-29 17_51_09","63767","72919","477",";46;82"
"2013-08-29 17_51_10","60172","533894","190",";49;54"
"2013-08-29 17_51_13","49840","758988","718",";46;88"
"2013-08-29 17_51_13","64320","624719","866",";67;94"
"2013-08-29 17_51_16","56600","398850","203",";67;26"
"2013-08-29 17_51_17","57983","678226","1077",";56;34"
"2013-08-29 17_51_18","63662","501522","359",";56;23"
"2013-08-29 17_51_20","51667","340802","541",";97;64"
"2013-08-29 17_51_20","52236","379154","969",";81;11"
"2013-08-29 17_51_21","70223","618838","206",";3;25"
"2013-08-29 17_51_23","53956","715737","185",";49;73"
"2013-08-29 17_51_23","57545","668922","819",";52;24"
"2013-08-29 17_51_24","53554","4471627","897",";36;9"
"2013-08-29 17_51_25","51620","251559","406",";49;76"
"2013-08-29 17_51_26","58994","494415","403",";49;45"
"2013-08-29 17_51_27","65051","109977","140",";68;38"
"2013-08-29 17_51_28","59482","595753","216",";55;79"
"2013-08-29 17_51_30","59614","291100","550",";49;89"
"2013-08-29 17_51_31","45874","4471350","238",";36;96"
"2013-08-29 17_51_31","61841","436960","200",";46;50"
"2013-08-29 17_51_31","58622","545080","103",";60;57"
"2013-08-29 17_51_32","62902","756412","1022",";97;63"
"2013-08-29 17_51_35","51896","197881","494",";55;80"
"2013-08-29 17_51_35","50848","4463609","979",";69;65"
"2013-08-29 17_51_38","57437","578143","471",";46;41"
"2013-08-29 17_51_39","65102","74956","305",";97;70"
"2013-08-29 17_51_39","58012","164509","525",";68;48"
"2013-08-29 17_51_40","55904","193072","169",";69;61"
"2013-08-29 17_51_42","67347","489766","633",";69;22"
"2013-08-29 17_51_43","60552","243032","568",";68;1"
"2013-08-29 17_51_44","53783","338259","890",";81;58"
"2013-08-29 17_51_45","62470","1005431","585",";69;21"
"2013-08-29 17_51_48","69479","236234","1062",";67;13"
"2013-08-29 17_51_49","61525","229081","1018",";52;87"
"2013-08-29 17_51_51","49128","4492569","371",";36;88"
"2013-08-29 17_51_57","62075","585339","564",";69;54"
"2013-08-29 17_51_58","56957","433209","982",";52;26"
"2013-08-29 17_51_58","54000","725566","229",";81;34"
"2013-08-29 17_51_59","55793","374575","499",";55;64"
"2013-08-29 17_52_00","56219","410989","485",";56;11"
"2013-08-29 17_52_01","69012","118106","996",";3;82"
"2013-08-29 17_52_02","65509","670778","508",";51;94"
"2013-08-29 17_52_03","53672","285441","712",";67;76"
"2013-08-29 17_52_04","56943","761470","124",";55;73"
"2013-08-29 17_52_05","64883","544364","621",";16;23"
"2013-08-29 17_52_05","58123","699145","115",";55;24"
"2013-08-29 17_52_06","45874","4505290","505",";36;96"
"2013-08-29 17_52_06","69269","69301","487",";60;44"
"2013-08-29 17_52_07","59485","4511963","774",";68;9"
"2013-08-29 17_52_10","47251","248938","1028",";46;80"
"2013-08-29 17_52_11","52532","4505029","510",";3;65"
"2013-08-29 17_52_11","54837","637210","269",";46;79"
"2013-08-29 17_52_12","61403","549747","827",";52;45"
"2013-08-29 17_52_14","55637","588504","520",";81;57"
"2013-08-29 17_52_15","69567","665780","843",";60;25"
"2013-08-29 17_52_15","59832","162958","943",";46;38"
"2013-08-29 17_52_16","57956","334570","618",";46;89"
"2013-08-29 17_52_21","56860","198941","237",";52;48"
"2013-08-29 17_52_21","56510","227088","413",";99;61"
"2013-08-29 17_52_21","67086","482028","141",";3;50"
"2013-08-29 17_52_23","66093","800200","109",";67;63"
"2013-08-29 17_52_24","57437","624141","882",";46;41"
"2013-08-29 17_52_25","55889","394985","942",";67;58"
"2013-08-29 17_52_27","60232","293472","1034",";51;1"
"2013-08-29 17_52_30","53401","75586","718",";69;88"
"2013-08-29 17_52_32","66187","123176","421",";81;70"
"2013-08-29 17_52_33","62470","1052584","921",";69;21"
"2013-08-29 17_52_35","63786","534856","186",";46;22"
"2013-08-29 17_52_35","59116","226641","1033",";49;87"
"2013-08-29 17_52_38","62520","1393106","195",";46;84"
"2013-08-29 17_52_39","55221","469917","286",";60;11"
"2013-08-29 17_52_39","55315","423173","139",";99;64"
"2013-08-29 17_52_39","54548","479620","870",";49;26"
"2013-08-29 17_52_40","55957","761651","152",";69;34"
"2013-08-29 17_52_41","45874","4540216","142",";36;96"
"2013-08-29 17_52_42","67427","285124","1031",";49;13"
"2013-08-29 17_52_42","51566","330943","217",";81;76"
"2013-08-29 17_52_44","62681","629007","268",";99;54"
"2013-08-29 17_52_45","57197","799945","150",";51;73"
"2013-08-29 17_52_46","47770","285776","679",";97;80"
"2013-08-29 17_52_47","51932","4548150","148",";55;65"
"2013-08-29 17_52_47","58067","745788","296",";60;24"
"2013-08-29 17_52_50","53554","4557426","886",";36;9"
"2013-08-29 17_52_51","65199","721557","179",";60;94"
"2013-08-29 17_52_52","63294","602312","511",";68;23"
"2013-08-29 17_52_54","68356","173795","756",";60;82"
"2013-08-29 17_52_55","59426","674305","959",";60;79"
"2013-08-29 17_52_57","58100","620724","547",";52;57"
"2013-08-29 17_52_58","61046","576718","173",";67;45"
"2013-08-29 17_53_00","69325","120713","904",";55;44"
"2013-08-29 17_53_02","52862","266182","909",";97;61"
"2013-08-29 17_53_02","52793","242016","402",";46;48"
"2013-08-29 17_53_03","61666","386384","677",";67;89"
"2013-08-29 17_53_04","63393","213255","130",";69;38"
"2013-08-29 17_53_06","56824","409514","976",";55;58"
"2013-08-29 17_53_08","54739","102321","897",";51;88"
"2013-08-29 17_53_10","57437","670053","597",";46;41"
"2013-08-29 17_53_11","55852","346195","425",";97;1"
"2013-08-29 17_53_12","62360","547522","220",";97;50"
"2013-08-29 17_53_15","65944","92806","169",";69;63"
"2013-08-29 17_53_17","45874","4575311","362",";36;96"
"2013-08-29 17_53_18","55531","500748","610",";51;11"
"2013-08-29 17_53_19","55737","458197","319",";60;64"
"2013-08-29 17_53_20","60567","87740","371",";49;21"
"2013-08-29 17_53_21","57983","801272","270",";56;34"
"2013-08-29 17_53_21","50481","378938","975",";97;76"
"2013-08-29 17_53_21","52890","535140","947",";46;26"
"2013-08-29 17_53_21","62357","269719","188",";51;87"
"2013-08-29 17_53_22","52150","302023","962",";51;80"
"2013-08-29 17_53_23","47806","4580401","847",";97;65"
"2013-08-29 17_53_25","68293","183838","117",";67;70"
"2013-08-29 17_53_26","55859","852372","683",";69;73"
"2013-08-29 17_53_27","65444","579514","627",";49;22"
"2013-08-29 17_53_29","55082","780341","906",";81;24"
"2013-08-29 17_53_31","62224","683360","112",";67;54"
"2013-08-29 17_53_33","53554","4600320","594",";36;9"
"2013-08-29 17_53_36","69330","347868","515",";69;13"
"2013-08-29 17_53_38","59004","733970","841",";99;79"
"2013-08-29 17_53_38","64978","73351","109",";46;25"
"2013-08-29 17_53_38","63662","640447","420",";56;23"
"2013-08-29 17_53_40","58932","653553","310",";51;57"
"2013-08-29 17_53_41","65829","764384","116",";68;94"
"2013-08-29 17_53_43","54001","307641","764",";49;61"
"2013-08-29 17_53_44","57382","278209","107",";60;48"
"2013-08-29 17_53_44","57336","637590","704",";46;45"
"2013-08-29 17_53_46","67328","227998","187",";69;82"
"2013-08-29 17_53_47","55059","138600","403",";68;88"
"2013-08-29 17_53_47","56768","457943","591",";60;58"
"2013-08-29 17_53_50","63175","421579","611",";68;89"
"2013-08-29 17_53_52","45874","4610263","440",";36;96"
"2013-08-29 17_53_52","64731","257144","422",";51;38"
"2013-08-29 17_53_53","66284","181627","123",";81;44"
"2013-08-29 17_53_55","56937","377339","791",";81;1"
"2013-08-29 17_53_56","61604","85415","718",";99;41"
"2013-08-29 17_53_58","55277","534215","613",";55;11"
"2013-08-29 17_53_58","48855","352897","725",";81;80"
"2013-08-29 17_53_59","48945","4617554","279",";49;65"
"2013-08-29 17_53_59","54858","514867","218",";67;64"
"2013-08-29 17_53_59","49962","411330","802",";46;76"
"2013-08-29 17_54_02","52396","75700","150",";46;34"
"2013-08-29 17_54_02","66430","594702","765",";60;50"
"2013-08-29 17_54_03","58135","580892","221",";3;26"
"2013-08-29 17_54_06","67628","140002","890",";3;63"
"2013-08-29 17_54_07","56887","873447","669",";60;73"
"2013-08-29 17_54_08","59116","317907","209",";49;87"
"2013-08-29 17_54_08","63076","137128","1018",";99;21"
"2013-08-29 17_54_12","57645","831745","599",";99;24"
"2013-08-29 17_54_16","53554","4643209","1089",";36;9"
"2013-08-29 17_54_19","60172","721763","321",";49;54"
"2013-08-29 17_54_19","64583","225718","668",";46;70"
"2013-08-29 17_54_20","64305","638197","412",";97;22"
"2013-08-29 17_54_21","64178","1483963","138",";49;84"
"2013-08-29 17_54_22","56441","781502","309",";81;79"
"2013-08-29 17_54_22","58678","704702","439",";55;57"
"2013-08-29 17_54_24","56053","344286","1055",";67;61"
"2013-08-29 17_54_25","62974","698223","267",";51;23"
"2013-08-29 17_54_25","54429","187348","203",";60;88"
"2013-08-29 17_54_25","66307","75691","897",";46;6"
"2013-08-29 17_54_25","53312","313410","875",";97;48"
"2013-08-29 17_54_27","45874","4645079","449",";36;96"
"2013-08-29 17_54_28","52698","494474","1054",";97;58"
"2013-08-29 17_54_30","60610","833082","754",";46;94"
"2013-08-29 17_54_30","57855","671210","528",";97;45"
"2013-08-29 17_54_31","69836","391696","559",";52;13"
"2013-08-29 17_54_32","68688","129536","237",";67;25"
"2013-08-29 17_54_34","51418","383724","149",";99;80"
"2013-08-29 17_54_35","50848","4643583","991",";69;65"
"2013-08-29 17_54_36","62123","475784","157",";99;89"
"2013-08-29 17_54_37","52290","583061","652",";49;11"
"2013-08-29 17_54_38","54129","436491","189",";99;76"
"2013-08-29 17_54_38","68412","276976","608",";55;82"
"2013-08-29 17_54_39","56047","531575","966",";51;64"
"2013-08-29 17_54_39","59043","423528","375",";67;1"
"2013-08-29 17_54_41","61436","319745","253",";81;38"
"2013-08-29 17_54_42","62082","128961","421",";55;41"
"2013-08-29 17_54_43","57041","117112","268",";55;34"
"2013-08-29 17_54_44","56451","601120","566",";69;26"
"2013-08-29 17_54_46","68847","232992","201",";99;44"
"2013-08-29 17_54_48","53956","920711","225",";49;73"
"2013-08-29 17_54_53","65402","654423","113",";69;50"
"2013-08-29 17_54_54","62357","361721","558",";51;87"
"2013-08-29 17_54_54","57545","879296","194",";52;24"
"2013-08-29 17_54_55","63554","186394","1062",";55;21"
"2013-08-29 17_54_57","67282","192840","633",";51;63"
"2013-08-29 17_54_57","68646","79537","515",";49;85"
"2013-08-29 17_54_59","53554","4686088","297",";36;9"
"2013-08-29 17_55_02","45874","4680233","524",";36;96"
"2013-08-29 17_55_04","50359","220935","206",";97;88"
"2013-08-29 17_55_05","58200","742281","1078",";99;57"
"2013-08-29 17_55_05","58398","818348","567",";69;79"
"2013-08-29 17_55_05","56988","378991","933",";55;61"
"2013-08-29 17_55_06","62075","773907","766",";69;54"
"2013-08-29 17_55_07","56503","360548","1037",";67;48"
"2013-08-29 17_55_09","53837","536609","1025",";49;58"
"2013-08-29 17_55_10","51840","416620","452",";60;80"
"2013-08-29 17_55_11","52186","4686685","803",";51;65"
"2013-08-29 17_55_12","64883","730443","945",";16;23"
"2013-08-29 17_55_12","68144","274276","910",";69;70"
"2013-08-29 17_55_12","67953","685716","887",";99;22"
"2013-08-29 17_55_16","50632","616023","814",";46;11"
"2013-08-29 17_55_16","61503","723064","919",";99;45"
"2013-08-29 17_55_16","54029","476630","502",";52;76"
"2013-08-29 17_55_18","52752","590981","342",";81;64"
"2013-08-29 17_55_19","71666","71778","890",";55;40"
"2013-08-29 17_55_19","64777","865115","433",";99;94"
"2013-08-29 17_55_20","71526","122182","362",";68;6"
"2013-08-29 17_55_23","62855","516231","469",";51;89"
"2013-08-29 17_55_23","56991","470718","810",";49;1"
"2013-08-29 17_55_24","52915","156165","679",";97;34"
"2013-08-29 17_55_25","70988","451846","135",";68;13"
"2013-08-29 17_55_26","68688","182984","413",";67;25"
"2013-08-29 17_55_26","54494","651768","294",";81;26"
"2013-08-29 17_55_29","61504","179893","1034",";52;41"
"2013-08-29 17_55_29","56943","965257","302",";55;73"
"2013-08-29 17_55_29","63542","365469","580",";67;38"
"2013-08-29 17_55_31","63767","334272","247",";46;82"
"2013-08-29 17_55_36","55082","906594","308",";81;24"
"2013-08-29 17_55_38","45874","4715520","432",";36;96"
"2013-08-29 17_55_40","57977","90481","1018",";97;87"
"2013-08-29 17_55_40","66338","279759","915",";49;44"
"2013-08-29 17_55_42","53554","4728985","1067",";36;9"
"2013-08-29 17_55_42","54485","260913","541",";55;88"
"2013-08-29 17_55_43","59428","224507","564",";97;21"
"2013-08-29 17_55_43","66486","693743","443",";55;50"
"2013-08-29 17_55_46","47251","464037","407",";46;80"
"2013-08-29 17_55_46","53947","424728","516",";81;61"
"2013-08-29 17_55_47","50997","4715722","434",";67;65"
"2013-08-29 17_55_48","58622","800880","565",";60;57"
"2013-08-29 17_55_48","67282","243078","568",";51;63"
"2013-08-29 17_55_48","57438","398520","666",";55;48"
"2013-08-29 17_55_49","58547","853264","1069",";67;79"
"2013-08-29 17_55_50","56246","596808","111",";52;58"
"2013-08-29 17_55_53","66988","128297","764",";46;85"
"2013-08-29 17_55_53","62224","824607","868",";67;54"
"2013-08-29 17_55_55","53523","519811","280",";69;76"
"2013-08-29 17_55_55","54342","650917","548",";67;11"
"2013-08-29 17_55_58","51148","625083","363",";46;64"
"2013-08-29 17_55_58","62974","791377","519",";51;23"
"2013-08-29 17_56_02","58994","770409","864",";49;45"
"2013-08-29 17_56_03","67109","1592955","1068",";60;84"
"2013-08-29 17_56_04","70204","80402","421",";49;74"
"2013-08-29 17_56_05","69005","741702","180",";68;22"
"2013-08-29 17_56_05","55957","202301","142",";69;34"
"2013-08-29 17_56_05","65102","341210","851",";97;70"
"2013-08-29 17_56_07","59500","524288","948",";99;1"
"2013-08-29 17_56_07","56600","689441","430",";67;26"
"2013-08-29 17_56_09","62268","924211","192",";49;94"
"2013-08-29 17_56_09","62545","581402","400",";60;89"
"2013-08-29 17_56_10","57197","1004728","643",";51;73"
"2013-08-29 17_56_13","45874","4750726","512",";36;96"
"2013-08-29 17_56_15","71666","126538","669",";55;40"
"2013-08-29 17_56_15","60998","228202","942",";69;41"
"2013-08-29 17_56_15","70017","183495","597",";67;6"
"2013-08-29 17_56_18","59832","405157","623",";46;38"
"2013-08-29 17_56_18","53997","81421","1062",";97;24"
"2013-08-29 17_56_19","68688","236462","141",";67;25"
"2013-08-29 17_56_20","67427","502567","473",";49;13"
"2013-08-29 17_56_21","54007","301733","1077",";99;88"
"2013-08-29 17_56_22","51896","484506","794",";55;80"
"2013-08-29 17_56_23","52532","4757001","998",";3;65"
"2013-08-29 17_56_23","65425","375910","587",";49;82"
"2013-08-29 17_56_25","53554","4771876","1057",";36;9"
"2013-08-29 17_56_26","62357","125786","321",";51;87"
"2013-08-29 17_56_27","55904","462699","775",";69;61"
"2013-08-29 17_56_30","54451","435081","388",";49;48"
"2013-08-29 17_56_30","58932","824262","916",";51;57"
"2013-08-29 17_56_30","52179","612014","622",";46;58"
"2013-08-29 17_56_31","62619","265666","712",";67;21"
"2013-08-29 17_56_32","59482","900005","222",";55;79"
"2013-08-29 17_56_33","66284","328567","854",";81;44"
"2013-08-29 17_56_34","51620","559528","457",";49;76"
"2013-08-29 17_56_34","66740","740934","657",";51;50"
"2013-08-29 17_56_35","51151","702523","692",";97;11"
"2013-08-29 17_56_38","55215","661080","521",";52;64"
"2013-08-29 17_56_40","60172","863307","245",";49;54"
"2013-08-29 17_56_45","58594","84359","433",";97;23"
"2013-08-29 17_56_46","54000","234593","886",";81;34"
"2013-08-29 17_56_48","45874","4785989","212",";36;96"
"2013-08-29 17_56_48","61403","825636","689",";52;45"
"2013-08-29 17_56_49","70698","189244","841",";67;85"
"2013-08-29 17_56_49","56957","724064","462",";52;26"
"2013-08-29 17_56_51","56887","1037328","957",";60;73"
"2013-08-29 17_56_51","55852","565318","307",";97;1"
"2013-08-29 17_56_56","63201","605692","399",";3;89"
"2013-08-29 17_56_57","67496","786994","156",";67;22"
"2013-08-29 17_56_58","50961","516534","542",";67;80"
