time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-22 15_16_41","8209","15053","76",";4;1"
"2013-08-22 15_16_41","7061","11149","21",";7;2"
"2013-08-22 15_16_41","8417","13105","101",";8;9"
"2013-08-22 15_16_42","7897","10207","96",";7;6"
"2013-08-22 15_16_42","7646","15862","102",";3;1"
"2013-08-22 15_16_42","7602","12149","63",";3;2"
"2013-08-22 15_16_42","8777","13984","13",";7;9"
"2013-08-22 15_16_42","7347","10524","95",";7;6"
"2013-08-22 15_16_42","9877","15786","103",";7;1"
"2013-08-22 15_16_42","8777","14390","110",";7;9"
"2013-08-22 15_16_42","7633","12173","25",";7;2"
"2013-08-22 15_16_43","7416","10798","15",";8;6"
"2013-08-22 15_16_43","8086","16586","17",";3;1"
"2013-08-22 15_16_43","8417","14566","84",";8;9"
"2013-08-22 15_16_43","7602","13280","53",";3;2"
"2013-08-22 15_16_43","8966","16979","90",";3;1"
"2013-08-22 15_16_43","6766","11023","106",";3;6"
"2013-08-22 15_16_43","8417","15018","29",";8;9"
"2013-08-22 15_16_44","7633","13297","70",";7;2"
"2013-08-22 15_16_44","9437","9562","35",";7;1"
"2013-08-22 15_16_44","9635","10101","42",";7;9"
"2013-08-22 15_16_44","7347","12213","97",";7;6"
"2013-08-22 15_16_44","8626","9014","34",";8;1"
"2013-08-22 15_16_44","7602","14398","57",";3;2"
"2013-08-22 15_16_44","9635","10566","37",";7;9"
"2013-08-22 15_16_45","6866","12313","79",";8;6"
"2013-08-22 15_16_45","8557","9214","49",";7;1"
"2013-08-22 15_16_45","8205","14153","74",";7;2"
"2013-08-22 15_16_45","9206","10584","59",";7;9"
"2013-08-22 15_16_45","6766","12723","64",";3;6"
"2013-08-22 15_16_45","8186","9497","23",";8;1"
"2013-08-22 15_16_45","9604","11453","28",";3;9"
"2013-08-22 15_16_45","7602","15262","39",";3;2"
"2013-08-22 15_16_46","6766","13141","33",";3;6"
"2013-08-22 15_16_46","8526","9686","83",";3;1"
"2013-08-22 15_16_46","9206","11553","65",";7;9"
"2013-08-22 15_16_46","8205","15301","61",";7;2"
"2013-08-22 15_16_46","8186","10472","80",";8;1"
"2013-08-22 15_16_46","6216","13601","54",";3;6"
"2013-08-22 15_16_46","9206","11866","14",";7;9"
"2013-08-22 15_16_47","9349","8749","51",";7;2"
"2013-08-22 15_16_47","8086","10577","104",";3;1"
"2013-08-22 15_16_47","8777","12105","94",";7;9"
"2013-08-22 15_16_47","6216","14175","19",";3;6"
"2013-08-22 15_16_47","8086","10902","86",";3;1"
"2013-08-22 15_16_47","9349","9098","46",";7;2"
"2013-08-22 15_16_47","8777","12584","75",";7;9"
"2013-08-22 15_16_48","6766","14705","31",";3;6"
"2013-08-22 15_16_48","8186","11949","109",";8;1"
"2013-08-22 15_16_48","9349","9653","58",";7;2"
"2013-08-22 15_16_48","8777","12976","82",";7;9"
"2013-08-22 15_16_48","7316","14979","89",";3;6"
"2013-08-22 15_16_48","8086","11915","100",";3;1"
"2013-08-22 15_16_48","8777","13273","40",";7;9"
"2013-08-22 15_16_48","9349","10183","87",";7;2"
"2013-08-22 15_16_49","7866","15492","50",";3;6"
"2013-08-22 15_16_49","7646","12063","47",";3;1"
"2013-08-22 15_16_49","8417","13502","72",";8;9"
"2013-08-22 15_16_49","8777","10576","32",";7;2"
"2013-08-22 15_16_49","7646","12498","78",";3;1"
"2013-08-22 15_16_49","7316","15988","43",";3;6"
"2013-08-22 15_16_49","9175","9120","73",";3;9"
"2013-08-22 15_16_50","8777","10987","77",";7;2"
"2013-08-22 15_16_50","7646","12897","27",";3;1"
"2013-08-22 15_16_50","8746","9590","24",";3;9"
"2013-08-22 15_16_50","7866","16498","48",";3;6"
"2013-08-22 15_16_50","8777","11562","12",";7;2"
"2013-08-22 15_16_50","7646","13362","38",";3;1"
"2013-08-22 15_16_50","8746","10053","55",";3;9"
"2013-08-22 15_16_51","8966","16812","67",";3;6"
"2013-08-22 15_16_51","7646","13562","62",";3;1"
"2013-08-22 15_16_51","8777","12000","91",";7;2"
"2013-08-22 15_16_51","8746","10290","11",";3;9"
"2013-08-22 15_16_51","8997","8382","76",";7;6"
"2013-08-22 15_16_51","8557","13454","41",";7;1"
"2013-08-22 15_16_51","8317","10606","69",";3;9"
"2013-08-22 15_16_51","8274","12114","30",";8;2"
"2013-08-22 15_16_52","8997","8975","21",";7;6"
"2013-08-22 15_16_52","7646","14475","85",";3;1"
"2013-08-22 15_16_52","8317","11079","44",";3;9"
"2013-08-22 15_16_52","8205","12949","36",";7;2"
"2013-08-22 15_16_52","7646","14898","20",";3;1"
"2013-08-22 15_16_52","8516","9087","102",";8;6"
"2013-08-22 15_16_52","8317","11483","88",";3;9"
"2013-08-22 15_16_53","8205","13479","108",";7;2"
"2013-08-22 15_16_53","8086","15201","71",";3;1"
"2013-08-22 15_16_53","8317","11676","45",";3;9"
"2013-08-22 15_16_53","8516","9606","13",";8;6"
"2013-08-22 15_16_53","8526","15554","81",";3;1"
"2013-08-22 15_16_53","8274","13561","105",";8;2"
"2013-08-22 15_16_53","7919","11666","22",";7;9"
"2013-08-22 15_16_54","8447","10505","96",";7;6"
"2013-08-22 15_16_54","8557","8398","42",";7;1"
"2013-08-22 15_16_54","8746","13873","98",";3;2"
"2013-08-22 15_16_54","8317","12618","18",";3;9"
"2013-08-22 15_16_54","7866","10313","110",";3;6"
"2013-08-22 15_16_54","8557","8886","97",";7;1"
"2013-08-22 15_16_54","7490","12591","68",";7;9"
"2013-08-22 15_16_54","8205","15172","107",";7;2"
"2013-08-22 15_16_55","8516","11375","63",";8;6"
"2013-08-22 15_16_55","8117","9014","34",";7;1"
"2013-08-22 15_16_55","7888","13520","16",";3;9"
"2013-08-22 15_16_55","8274","15354","52",";8;2"
"2013-08-22 15_16_55","8117","9497","57",";7;1"
"2013-08-22 15_16_55","7866","11399","25",";3;6"
"2013-08-22 15_16_55","7490","13583","26",";7;9"
"2013-08-22 15_16_56","8274","15854","56",";8;2"
"2013-08-22 15_16_56","8117","9963","37",";7;1"
"2013-08-22 15_16_56","7888","14376","60",";3;9"
"2013-08-22 15_16_56","7316","11712","17",";3;6"
"2013-08-22 15_16_56","8117","10286","79",";7;1"
"2013-08-22 15_16_56","8746","8149","51",";3;2"
"2013-08-22 15_16_56","8348","14201","99",";7;9"
"2013-08-22 15_16_57","7966","12924","95",";8;6"
"2013-08-22 15_16_57","7677","10515","49",";7;1"
"2013-08-22 15_16_57","8746","8541","19",";3;2"
"2013-08-22 15_16_57","8348","14666","92",";7;9"
"2013-08-22 15_16_57","7316","12898","15",";3;6"
"2013-08-22 15_16_57","7677","10979","59",";7;1"
"2013-08-22 15_16_57","8348","15075","93",";7;9"
"2013-08-22 15_16_57","8746","9093","94",";3;2"
"2013-08-22 15_16_58","7966","14013","103",";8;6"
"2013-08-22 15_16_58","7306","10949","28",";8;1"
"2013-08-22 15_16_58","8348","15484","66",";7;9"
"2013-08-22 15_16_58","8174","9294","86",";3;2"
"2013-08-22 15_16_58","7677","11953","74",";7;1"
"2013-08-22 15_16_58","7316","13988","84",";3;6"
"2013-08-22 15_16_58","8777","15505","101",";7;9"
"2013-08-22 15_16_59","8205","9450","109",";7;2"
"2013-08-22 15_16_59","7677","12199","64",";7;1"
"2013-08-22 15_16_59","7988","8102","78",";8;9"
"2013-08-22 15_16_59","7316","14406","53",";3;6"
"2013-08-22 15_16_59","8174","10494","46",";3;2"
"2013-08-22 15_16_59","7306","12363","39",";8;1"
"2013-08-22 15_16_59","7459","8101","27",";3;9"
"2013-08-22 15_17_00","6766","14806","90",";3;6"
"2013-08-22 15_17_00","7646","12449","65",";3;1"
"2013-08-22 15_17_00","7633","10572","82",";7;2"
"2013-08-22 15_17_00","7988","9018","73",";8;9"
"2013-08-22 15_17_00","7316","15323","106",";3;6"
"2013-08-22 15_17_00","7237","13497","23",";7;1"
"2013-08-22 15_17_00","7459","9091","24",";3;9"
"2013-08-22 15_17_00","8174","11672","75",";3;2"
"2013-08-22 15_17_01","7316","15842","29",";3;6"
"2013-08-22 15_17_01","7746","13614","33",";8;1"
"2013-08-22 15_17_01","7459","9476","48",";3;9"
"2013-08-22 15_17_01","7633","11754","58",";7;2"
"2013-08-22 15_17_01","8086","13701","61",";3;1"
"2013-08-22 15_17_01","8416","16123","70",";3;6"
"2013-08-22 15_17_01","7988","10291","77",";8;9"
"2013-08-22 15_17_02","8174","12680","31",";3;2"
"2013-08-22 15_17_02","8086","14073","80",";3;1"
"2013-08-22 15_17_02","7459","10166","38",";3;9"
"2013-08-22 15_17_02","8416","16688","35",";3;6"
"2013-08-22 15_17_02","7306","15086","83",";8;1"
"2013-08-22 15_17_02","7633","12754","89",";7;2"
"2013-08-22 15_17_02","7459","10666","12",";3;9"
"2013-08-22 15_17_03","8997","8787","102",";7;6"
"2013-08-22 15_17_03","8086","14976","54",";3;1"
"2013-08-22 15_17_03","7633","13101","100",";7;2"
"2013-08-22 15_17_03","7030","11052","55",";3;9"
"2013-08-22 15_17_03","9066","8828","71",";8;6"
"2013-08-22 15_17_03","8086","15461","14",";3;1"
"2013-08-22 15_17_03","7030","11392","67",";3;9"
"2013-08-22 15_17_04","7633","13744","40",";7;2"
"2013-08-22 15_17_04","8516","9399","45",";8;6"
"2013-08-22 15_17_04","8526","15571","104",";3;1"
"2013-08-22 15_17_04","7030","11665","62",";3;9"
"2013-08-22 15_17_04","7061","14172","87",";7;2"
"2013-08-22 15_17_04","8117","7914","16",";7;1"
"2013-08-22 15_17_04","8416","9589","105",";3;6"
"2013-08-22 15_17_04","6632","11657","41",";7;9"
"2013-08-22 15_17_05","7633","14554","50",";7;2"
"2013-08-22 15_17_05","8117","8255","52",";7;1"
"2013-08-22 15_17_05","6601","12591","11",";3;9"
"2013-08-22 15_17_05","8997","10805","108",";7;6"
"2013-08-22 15_17_05","7677","8497","57",";7;1"
"2013-08-22 15_17_05","7633","15048","47",";7;2"
"2013-08-22 15_17_05","6632","12506","69",";7;9"
"2013-08-22 15_17_06","8416","10779","81",";3;6"
"2013-08-22 15_17_06","7677","8980","26",";7;1"
"2013-08-22 15_17_06","8274","15162","43",";8;2"
"2013-08-22 15_17_06","6601","13505","91",";3;9"
"2013-08-22 15_17_06","8516","11706","13",";8;6"
"2013-08-22 15_17_06","7677","9472","25",";7;1"
"2013-08-22 15_17_06","7061","13418","30",";7;9"
"2013-08-22 15_17_06","7633","16097","72",";7;2"
"2013-08-22 15_17_07","8416","11888","22",";3;6"
"2013-08-22 15_17_07","7677","9653","56",";7;1"
"2013-08-22 15_17_07","6601","14359","76",";3;9"
"2013-08-22 15_17_07","7633","16576","32",";7;2"
"2013-08-22 15_17_07","7237","10062","37",";7;1"
"2013-08-22 15_17_07","7866","12306","96",";3;6"
"2013-08-22 15_17_07","7919","14252","21",";7;9"
"2013-08-22 15_17_08","8846","7961","84",";8;2"
"2013-08-22 15_17_08","7237","10472","60",";7;1"
"2013-08-22 15_17_08","7919","14680","85",";7;9"
"2013-08-22 15_17_08","7866","12724","42",";3;6"
"2013-08-22 15_17_08","7237","10886","17",";7;1"
"2013-08-22 15_17_08","8205","8149","109",";7;2"
"2013-08-22 15_17_08","7919","15080","44",";7;9"
"2013-08-22 15_17_09","7866","13200","98",";3;6"
"2013-08-22 15_17_09","6866","10797","95",";8;1"
"2013-08-22 15_17_09","8846","9154","74",";8;2"
"2013-08-22 15_17_09","8777","15353","36",";7;9"
"2013-08-22 15_17_09","7866","13740","18",";3;6"
"2013-08-22 15_17_09","6797","11588","79",";7;1"
"2013-08-22 15_17_09","8777","15601","20",";7;9"
"2013-08-22 15_17_09","8746","9901","86",";3;2"
"2013-08-22 15_17_10","7316","14113","110",";3;6"
"2013-08-22 15_17_10","6766","11515","49",";3;1"
"2013-08-22 15_17_10","8777","16083","88",";7;9"
"2013-08-22 15_17_10","8205","9798","64",";7;2"
"2013-08-22 15_17_10","6797","12549","51",";7;1"
"2013-08-22 15_17_10","7897","14042","34",";7;6"
"2013-08-22 15_17_10","8317","8602","23",";3;9"
"2013-08-22 15_17_11","8846","10800","101",";8;2"
"2013-08-22 15_17_11","7206","12461","92",";3;1"
"2013-08-22 15_17_11","8317","9090","24",";3;9"
"2013-08-22 15_17_11","7316","15212","97",";3;6"
"2013-08-22 15_17_11","8205","10898","78",";7;2"
"2013-08-22 15_17_11","6797","13398","99",";7;1"
"2013-08-22 15_17_11","8317","9484","75",";3;9"
"2013-08-22 15_17_12","7989","15375","63",";4;6"
"2013-08-22 15_17_12","7206","13447","19",";3;1"
"2013-08-22 15_17_12","8205","11479","53",";7;2"
"2013-08-22 15_17_12","8317","9718","29",";3;9"
"2013-08-22 15_17_12","7866","16312","68",";3;6"
"2013-08-22 15_17_12","7646","13671","15",";3;1"
"2013-08-22 15_17_12","8317","10118","33",";3;9"
"2013-08-22 15_17_12","7633","11762","39",";7;2"
"2013-08-22 15_17_13","7866","16798","107",";3;6"
"2013-08-22 15_17_13","7646","14079","59",";3;1"
"2013-08-22 15_17_13","7888","10575","48",";3;9"
"2013-08-22 15_17_13","7633","12299","46",";7;2"
"2013-08-22 15_17_13","7646","14473","93",";3;1"
"2013-08-22 15_17_13","8997","8588","14",";7;6"
"2013-08-22 15_17_13","7888","10857","58",";3;9"
"2013-08-22 15_17_14","7633","12798","27",";7;2"
"2013-08-22 15_17_14","8086","14801","94",";3;1"
"2013-08-22 15_17_14","7459","11106","61",";3;9"
"2013-08-22 15_17_14","8416","8701","104",";3;6"
"2013-08-22 15_17_14","7633","13280","90",";7;2"
"2013-08-22 15_17_14","8086","15087","103",";3;1"
"2013-08-22 15_17_14","7559","11176","80",";8;9"
"2013-08-22 15_17_15","8416","9299","45",";3;6"
"2013-08-22 15_17_15","8086","15549","28",";3;1"
"2013-08-22 15_17_15","7633","13649","65",";7;2"
"2013-08-22 15_17_15","7459","12102","70",";3;9"
"2013-08-22 15_17_15","8997","10080","40",";7;6"
"2013-08-22 15_17_15","8526","15980","66",";3;1"
"2013-08-22 15_17_15","7130","12066","35",";8;9"
"2013-08-22 15_17_15","7061","14173","82",";7;2"
"2013-08-22 15_17_16","8416","10388","62",";3;6"
"2013-08-22 15_17_16","8557","8579","26",";7;1"
"2013-08-22 15_17_16","7459","13091","77",";3;9"
"2013-08-22 15_17_16","7061","14715","73",";7;2"
"2013-08-22 15_17_16","8557","8962","43",";7;1"
"2013-08-22 15_17_16","8416","10798","87",";3;6"
"2013-08-22 15_17_16","7459","13283","31",";3;9"
"2013-08-22 15_17_17","7633","15097","106",";7;2"
"2013-08-22 15_17_17","8557","9401","91",";7;1"
"2013-08-22 15_17_17","7919","13066","12",";7;9"
"2013-08-22 15_17_17","7866","11188","105",";3;6"
"2013-08-22 15_17_17","8174","7587","17",";3;2"
"2013-08-22 15_17_17","8557","9680","13",";7;1"
"2013-08-22 15_17_17","7130","14066","38",";8;9"
"2013-08-22 15_17_18","7866","11740","16",";3;6"
"2013-08-22 15_17_18","8117","10073","25",";7;1"
"2013-08-22 15_17_18","8174","8149","109",";3;2"
"2013-08-22 15_17_18","7919","13966","102",";7;9"
"2013-08-22 15_17_18","7866","12280","41",";3;6"
"2013-08-22 15_17_18","8117","10416","30",";7;1"
"2013-08-22 15_17_18","7988","14690","83",";8;9"
"2013-08-22 15_17_18","7702","8198","95",";8;2"
"2013-08-22 15_17_19","7866","12580","50",";3;6"
"2013-08-22 15_17_19","8117","10797","72",";7;1"
"2013-08-22 15_17_19","8777","14680","54",";7;9"
"2013-08-22 15_17_19","8174","9276","44",";3;2"
"2013-08-22 15_17_19","7769","10954","76",";4;1"
"2013-08-22 15_17_19","7866","13080","52",";3;6"
"2013-08-22 15_17_19","8348","15053","55",";7;9"
"2013-08-22 15_17_20","7633","9114","18",";7;2"
"2013-08-22 15_17_20","8117","11662","22",";7;1"
"2013-08-22 15_17_20","7988","16157","89",";8;9"
"2013-08-22 15_17_20","8447","13028","69",";7;6"
"2013-08-22 15_17_20","7702","9955","74",";8;2"
"2013-08-22 15_17_20","7206","11561","37",";3;1"
"2013-08-22 15_17_20","8348","16006","100",";7;9"
"2013-08-22 15_17_21","7966","13774","47",";8;6"
"2013-08-22 15_17_21","7677","12554","56",";7;1"
"2013-08-22 15_17_21","8174","10873","98",";3;2"
"2013-08-22 15_17_21","8777","16306","71",";7;9"
"2013-08-22 15_17_21","7866","14813","11",";3;6"
"2013-08-22 15_17_21","7206","12480","96",";3;1"
"2013-08-22 15_17_21","8777","16592","67",";7;9"
"2013-08-22 15_17_21","7633","10787","79",";7;2"
"2013-08-22 15_17_22","7897","14779","81",";7;6"
"2013-08-22 15_17_22","7677","13275","32",";7;1"
"2013-08-22 15_17_22","9175","9590","24",";3;9"
"2013-08-22 15_17_22","7061","11198","20",";7;2"
"2013-08-22 15_17_22","7206","13449","21",";3;1"
"2013-08-22 15_17_22","7966","15524","57",";8;6"
"2013-08-22 15_17_22","9175","9991","97",";3;9"
"2013-08-22 15_17_23","7702","12348","36",";8;2"
"2013-08-22 15_17_23","8086","13662","84",";3;1"
"2013-08-22 15_17_23","8746","10100","78",";3;9"
"2013-08-22 15_17_23","7316","16505","108",";3;6"
"2013-08-22 15_17_23","7061","12301","86",";7;2"
"2013-08-22 15_17_23","7646","14072","60",";3;1"
"2013-08-22 15_17_23","8746","10601","99",";3;9"
"2013-08-22 15_17_24","8997","8325","27",";7;6"
"2013-08-22 15_17_24","8086","14475","85",";3;1"
"2013-08-22 15_17_24","7061","12687","110",";7;2"
"2013-08-22 15_17_24","8746","11083","75",";3;9"
"2013-08-22 15_17_24","8516","8412","103",";8;6"
"2013-08-22 15_17_24","8086","14897","42",";3;1"
"2013-08-22 15_17_24","8746","11453","63",";3;9"
"2013-08-22 15_17_24","7061","13215","49",";7;2"
"2013-08-22 15_17_25","8416","8898","80",";3;6"
"2013-08-22 15_17_25","7237","6980","31",";7;1"
"2013-08-22 15_17_25","8417","11177","15",";8;9"
"2013-08-22 15_17_25","7061","13779","88",";7;2"
"2013-08-22 15_17_25","7237","7472","87",";7;1"
"2013-08-22 15_17_25","8997","10027","94",";7;6"
"2013-08-22 15_17_25","8317","12183","53",";3;9"
"2013-08-22 15_17_26","6489","14098","64",";7;2"
"2013-08-22 15_17_26","6797","7598","106",";7;1"
"2013-08-22 15_17_26","8746","12654","19",";3;9"
"2013-08-22 15_17_26","7866","9899","45",";3;6"
"2013-08-22 15_17_26","7646","8714","73",";3;1"
"2013-08-22 15_17_26","7061","14548","51",";7;2"
"2013-08-22 15_17_26","7988","12518","33",";8;9"
"2013-08-22 15_17_27","8447","11127","61",";7;6"
"2013-08-22 15_17_27","6797","8501","91",";7;1"
"2013-08-22 15_17_27","8746","14701","101",";3;2"
"2013-08-22 15_17_27","8317","13519","29",";3;9"
"2013-08-22 15_17_27","8516","11405","90",";8;6"
"2013-08-22 15_17_27","7206","9562","43",";3;1"
"2013-08-22 15_17_27","8348","13183","59",";7;9"
"2013-08-22 15_17_27","7061","15714","34",";7;2"
"2013-08-22 15_17_28","8447","12370","104",";7;6"
"2013-08-22 15_17_28","6797","9462","12",";7;1"
"2013-08-22 15_17_28","7988","13966","39",";8;9"
"2013-08-22 15_17_28","8746","15860","92",";3;2"
"2013-08-22 15_17_28","6797","9962","105",";7;1"
"2013-08-22 15_17_28","7866","12075","28",";3;6"
"2013-08-22 15_17_28","8317","14790","68",";3;9"
"2013-08-22 15_17_29","7061","16799","23",";7;2"
"2013-08-22 15_17_29","6357","10087","17",";7;1"
"2013-08-22 15_17_29","8348","14676","107",";7;9"
"2013-08-22 15_17_29","7866","12575","65",";3;6"
"2013-08-22 15_17_29","6357","10579","13",";7;1"
"2013-08-22 15_17_29","8746","8114","18",";3;2"
"2013-08-22 15_17_29","7919","15075","48",";7;9"
"2013-08-22 15_17_30","7866","13124","70",";3;6"
"2013-08-22 15_17_30","5986","10572","25",";8;1"
"2013-08-22 15_17_30","8205","8162","37",";7;2"
"2013-08-22 15_17_30","8348","15301","46",";7;9"
"2013-08-22 15_17_30","7316","13580","40",";3;6"
"2013-08-22 15_17_30","6357","11463","38",";7;1"
"2013-08-22 15_17_30","8777","15675","93",";7;9"
"2013-08-22 15_17_30","8746","9262","22",";3;2"
"2013-08-22 15_17_31","7316","14005","66",";3;6"
"2013-08-22 15_17_31","5986","11462","102",";8;1"
"2013-08-22 15_17_31","8777","16165","14",";7;9"
"2013-08-22 15_17_31","8205","9354","74",";7;2"
"2013-08-22 15_17_31","6357","12314","16",";7;1"
"2013-08-22 15_17_31","7316","14488","35",";3;6"
"2013-08-22 15_17_31","8777","16558","58",";7;9"
"2013-08-22 15_17_32","8746","10353","89",";3;2"
"2013-08-22 15_17_32","6357","12253","41",";7;1"
"2013-08-22 15_17_32","8317","8153","21",";3;9"
"2013-08-22 15_17_32","7316","14998","82",";3;6"
"2013-08-22 15_17_32","8205","10402","100",";7;2"
"2013-08-22 15_17_32","5986","12948","109",";8;1"
"2013-08-22 15_17_32","7888","8602","57",";3;9"
"2013-08-22 15_17_33","6766","15388","62",";3;6"
"2013-08-22 15_17_33","7206","12797","95",";3;1"
"2013-08-22 15_17_33","8746","11500","69",";3;2"
"2013-08-22 15_17_33","8417","9300","20",";8;9"
"2013-08-22 15_17_33","6766","15906","26",";3;6"
"2013-08-22 15_17_33","6426","13515","30",";8;1"
"2013-08-22 15_17_33","7888","9591","97",";3;9"
"2013-08-22 15_17_33","8205","11548","47",";7;2"
"2013-08-22 15_17_34","7316","16413","77",";3;6"
"2013-08-22 15_17_34","8086","13654","50",";3;1"
"2013-08-22 15_17_34","7888","9752","36",";3;9"
"2013-08-22 15_17_34","8205","11854","56",";7;2"
"2013-08-22 15_17_34","8086","13998","72",";3;1"
"2013-08-22 15_17_34","8447","8106","31",";7;6"
"2013-08-22 15_17_34","7888","10166","84",";3;9"
"2013-08-22 15_17_35","7633","12367","98",";7;2"
"2013-08-22 15_17_35","6426","14986","83",";8;1"
"2013-08-22 15_17_35","7459","10500","78",";3;9"
"2013-08-22 15_17_35","7966","8198","87",";8;6"
"2013-08-22 15_17_35","7633","12901","71",";7;2"
"2013-08-22 15_17_35","8086","14976","54",";3;1"
"2013-08-22 15_17_35","7459","10984","108",";3;9"
"2013-08-22 15_17_36","8447","9298","80",";7;6"
"2013-08-22 15_17_36","8526","15276","44",";3;1"
"2013-08-22 15_17_36","7633","13286","11",";7;2"
"2013-08-22 15_17_36","7459","11176","60",";3;9"
"2013-08-22 15_17_36","7966","9327","94",";8;6"
"2013-08-22 15_17_36","8526","15554","76",";3;1"
"2013-08-22 15_17_36","7061","11180","85",";7;9"
"2013-08-22 15_17_36","7130","13355","81",";8;2"
"2013-08-22 15_17_37","8447","10205","88",";7;6"
"2013-08-22 15_17_37","8526","16053","52",";3;1"
"2013-08-22 15_17_37","7030","12105","86",";3;9"
"2013-08-22 15_17_37","7633","14380","96",";7;2"
"2013-08-22 15_17_37","8526","16448","55",";3;1"
"2013-08-22 15_17_37","7866","10025","106",";3;6"
"2013-08-22 15_17_37","6632","12090","110",";7;9"
"2013-08-22 15_17_38","7633","14887","67",";7;2"
"2013-08-22 15_17_38","8997","8814","34",";7;1"
"2013-08-22 15_17_38","7030","13002","99",";3;9"
"2013-08-22 15_17_38","7966","11105","53",";8;6"
"2013-08-22 15_17_38","8557","9076","104",";7;1"
"2013-08-22 15_17_38","7702","15076","32",";8;2"
"2013-08-22 15_17_38","6632","13083","75",";7;9"
"2013-08-22 15_17_39","7316","11175","19",";3;6"
"2013-08-22 15_17_39","8557","9562","12",";7;1"
"2013-08-22 15_17_39","7061","15987","79",";7;2"
"2013-08-22 15_17_39","7030","13902","27",";3;9"
"2013-08-22 15_17_39","7966","11924","64",";8;6"
"2013-08-22 15_17_39","8557","9962","39",";7;1"
"2013-08-22 15_17_39","7061","13790","103",";7;9"
"2013-08-22 15_17_39","7702","16187","24",";8;2"
"2013-08-22 15_17_40","7316","12299","45",";3;6"
"2013-08-22 15_17_40","8557","10262","92",";7;1"
"2013-08-22 15_17_40","7490","14101","42",";7;9"
"2013-08-22 15_17_40","8746","8162","22",";3;2"
"2013-08-22 15_17_40","8117","10561","105",";7;1"
"2013-08-22 15_17_40","7316","12532","73",";3;6"
"2013-08-22 15_17_40","7919","14553","63",";7;9"
"2013-08-22 15_17_41","8746","8480","66",";3;2"
"2013-08-22 15_17_41","8117","11048","28",";7;1"
"2013-08-22 15_17_41","7919","14919","49",";7;9"
"2013-08-22 15_17_41","7316","13135","51",";3;6"
"2013-08-22 15_17_41","8117","11488","68",";7;1"
"2013-08-22 15_17_41","8205","8562","35",";7;2"
"2013-08-22 15_17_41","8348","15076","15",";7;9"
"2013-08-22 15_17_42","7316","13640","33",";3;6"
"2013-08-22 15_17_42","7677","11597","23",";7;1"
"2013-08-22 15_17_42","8746","9662","102",";3;2"
"2013-08-22 15_17_42","7559","7600","95",";8;9"
"2013-08-22 15_17_42","6766","14127","61",";3;6"
"2013-08-22 15_17_42","7746","11578","13",";8;1"
"2013-08-22 15_17_42","7459","7784","26",";3;9"
"2013-08-22 15_17_42","8205","9715","16",";7;2"
"2013-08-22 15_17_43","7316","14428","91",";3;6"
"2013-08-22 15_17_43","7677","12587","17",";7;1"
"2013-08-22 15_17_43","7559","8506","69",";8;9"
"2013-08-22 15_17_43","8746","10762","14",";3;2"
"2013-08-22 15_17_43","8086","12297","70",";3;1"
"2013-08-22 15_17_43","8447","14505","59",";7;6"
"2013-08-22 15_17_43","7459","8619","30",";3;9"
"2013-08-22 15_17_44","8205","10854","58",";7;2"
"2013-08-22 15_17_44","7677","13472","107",";7;1"
"2013-08-22 15_17_44","7559","9500","20",";8;9"
"2013-08-22 15_17_44","7316","15541","29",";3;6"
"2013-08-22 15_17_44","7746","13514","18",";8;1"
"2013-08-22 15_17_44","8174","11753","74",";3;2"
"2013-08-22 15_17_44","7030","9590","97",";3;9"
"2013-08-22 15_17_45","7316","16128","101",";3;6"
"2013-08-22 15_17_45","8086","13572","25",";3;1"
"2013-08-22 15_17_45","7633","11754","89",";7;2"
"2013-08-22 15_17_45","7030","9952","47",";3;9"
"2013-08-22 15_17_45","7866","16506","90",";3;6"
"2013-08-22 15_17_45","7677","14950","65",";7;1"
"2013-08-22 15_17_45","7030","10190","77",";3;9"
"2013-08-22 15_17_45","7633","12255","41",";7;2"
"2013-08-22 15_17_46","8416","16987","43",";3;6"
"2013-08-22 15_17_46","7746","14973","48",";8;1"
"2013-08-22 15_17_46","7030","10658","50",";3;9"
"2013-08-22 15_17_46","7633","12748","21",";7;2"
"2013-08-22 15_17_46","8526","14962","37",";3;1"
"2013-08-22 15_17_46","9066","8502","85",";8;6"
"2013-08-22 15_17_46","6601","11052","36",";3;9"
"2013-08-22 15_17_47","7633","13274","82",";7;2"
"2013-08-22 15_17_47","8526","15398","46",";3;1"
"2013-08-22 15_17_47","6601","11359","56",";3;9"
"2013-08-22 15_17_47","9066","8979","81",";8;6"
"2013-08-22 15_17_47","8966","15753","40",";3;1"
"2013-08-22 15_17_47","7061","13550","109",";7;2"
"2013-08-22 15_17_47","6172","11600","72",";3;9"
"2013-08-22 15_17_48","8416","9305","88",";3;6"
"2013-08-22 15_17_48","8966","16062","38",";3;1"
"2013-08-22 15_17_48","7061","14102","100",";7;2"
"2013-08-22 15_17_48","6632","11691","83",";7;9"
"2013-08-22 15_17_48","8997","10528","94",";7;6"
"2013-08-22 15_17_48","8966","16472","93",";3;1"
"2013-08-22 15_17_48","6172","12583","31",";3;9"
"2013-08-22 15_17_48","7061","14599","57",";7;2"
"2013-08-22 15_17_49","8416","10479","52",";3;6"
"2013-08-22 15_17_49","8997","8849","19",";7;1"
