time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-22 12_53_13","8997","12211","12",";7;6"
"2013-08-22 12_53_13","7677","13441","45",";7;1"
"2013-08-22 12_53_13","7602","7600","85",";3;2"
"2013-08-22 12_53_13","9175","10201","27",";3;9"
"2013-08-22 12_53_13","6766","14532","13",";3;1"
"2013-08-22 12_53_13","8516","12372","21",";8;6"
"2013-08-22 12_53_13","7602","8201","88",";3;2"
"2013-08-22 12_53_13","8777","10283","40",";7;9"
"2013-08-22 12_53_14","7677","14341","48",";7;1"
"2013-08-22 12_53_14","8416","12552","81",";3;6"
"2013-08-22 12_53_14","8348","10541","14",";7;9"
"2013-08-22 12_53_14","7602","8712","92",";3;2"
"2013-08-22 12_53_14","8117","14501","106",";7;1"
"2013-08-22 12_53_14","8348","11042","35",";7;9"
"2013-08-22 12_53_14","7866","12912","16",";3;6"
"2013-08-22 12_53_15","7602","9201","53",";3;2"
"2013-08-22 12_53_15","8117","15001","36",";7;1"
"2013-08-22 12_53_15","8348","11501","78",";7;9"
"2013-08-22 12_53_15","7866","13453","103",";3;6"
"2013-08-22 12_53_15","7602","9501","54",";3;2"
"2013-08-22 12_53_15","8557","15401","19",";7;1"
"2013-08-22 12_53_15","8348","11742","102",";7;9"
"2013-08-22 12_53_16","7866","14013","80",";3;6"
"2013-08-22 12_53_16","8557","15832","31",";7;1"
"2013-08-22 12_53_16","7602","10011","73",";3;2"
"2013-08-22 12_53_16","7919","12001","69",";7;9"
"2013-08-22 12_53_16","8997","16001","55",";7;1"
"2013-08-22 12_53_16","7866","14413","105",";3;6"
"2013-08-22 12_53_16","7030","10552","110",";3;2"
"2013-08-22 12_53_16","7919","12484","24",";7;9"
"2013-08-22 12_53_17","8626","8301","101",";8;1"
"2013-08-22 12_53_17","7316","14712","22",";3;6"
"2013-08-22 12_53_17","7559","12532","32",";8;9"
"2013-08-22 12_53_17","7030","11112","107",";3;2"
"2013-08-22 12_53_17","8997","9382","41",";7;1"
"2013-08-22 12_53_17","7919","13343","62",";7;9"
"2013-08-22 12_53_17","7316","15301","75",";3;6"
"2013-08-22 12_53_18","7061","10872","109",";7;2"
"2013-08-22 12_53_18","8557","9600","47",";7;1"
"2013-08-22 12_53_18","7988","13341","98",";8;9"
"2013-08-22 12_53_18","8539","15454","17",";4;6"
"2013-08-22 12_53_18","7030","11972","42",";3;2"
"2013-08-22 12_53_18","8186","9501","23",";8;1"
"2013-08-22 12_53_18","7919","14232","26",";7;9"
"2013-08-22 12_53_19","7316","16472","63",";3;6"
"2013-08-22 12_53_19","8086","9882","11",";3;1"
"2013-08-22 12_53_19","7633","11902","94",";7;2"
"2013-08-22 12_53_19","7988","14301","71",";8;9"
"2013-08-22 12_53_19","8557","11031","96",";7;1"
"2013-08-22 12_53_19","7316","16902","66",";3;6"
"2013-08-22 12_53_19","6458","13000","108",";3;2"
"2013-08-22 12_53_19","7988","14742","84",";8;9"
"2013-08-22 12_53_20","8086","10842","93",";3;1"
"2013-08-22 12_53_20","7866","7201","86",";3;6"
"2013-08-22 12_53_20","8777","9041","15",";7;9"
"2013-08-22 12_53_20","7633","13052","58",";7;2"
"2013-08-22 12_53_20","8557","11984","76",";7;1"
"2013-08-22 12_53_20","9175","9842","37",";3;9"
"2013-08-22 12_53_20","7866","7653","50",";3;6"
"2013-08-22 12_53_21","6458","14200","44",";3;2"
"2013-08-22 12_53_21","8186","11941","18",";8;1"
"2013-08-22 12_53_21","8777","9801","20",";7;9"
"2013-08-22 12_53_21","7316","8153","52",";3;6"
"2013-08-22 12_53_21","7633","14101","59",";7;2"
"2013-08-22 12_53_21","7646","12001","70",";3;1"
"2013-08-22 12_53_21","9175","10731","104",";3;9"
"2013-08-22 12_53_22","7316","8671","95",";3;6"
"2013-08-22 12_53_22","7646","12383","97",";3;1"
"2013-08-22 12_53_22","6458","15352","89",";3;2"
"2013-08-22 12_53_22","8777","10701","46",";7;9"
"2013-08-22 12_53_22","7646","12841","38",";3;1"
"2013-08-22 12_53_22","7316","9153","68",";3;6"
"2013-08-22 12_53_23","7633","15393","67",";7;2"
"2013-08-22 12_53_23","8777","11292","83",";7;9"
"2013-08-22 12_53_23","7646","13241","39",";3;1"
"2013-08-22 12_53_23","7316","9552","79",";3;6"
"2013-08-22 12_53_23","8348","11582","77",";7;9"
"2013-08-22 12_53_23","8205","15653","74",";7;2"
"2013-08-22 12_53_23","7206","13582","34",";3;1"
"2013-08-22 12_53_23","8348","11701","72",";7;9"
"2013-08-22 12_53_23","6766","9913","60",";3;6"
"2013-08-22 12_53_24","8777","16054","49",";7;2"
"2013-08-22 12_53_24","7206","13842","87",";3;1"
"2013-08-22 12_53_24","8348","12183","56",";7;9"
"2013-08-22 12_53_24","6766","10401","100",";3;6"
"2013-08-22 12_53_24","8777","16585","61",";7;2"
"2013-08-22 12_53_24","8209","13841","25",";4;1"
"2013-08-22 12_53_24","7919","12542","82",";7;9"
"2013-08-22 12_53_25","6766","10972","91",";3;6"
"2013-08-22 12_53_25","7206","14802","28",";3;1"
"2013-08-22 12_53_25","8777","17153","33",";7;2"
"2013-08-22 12_53_25","7919","13001","57",";7;9"
"2013-08-22 12_53_25","7206","15132","90",";3;1"
"2013-08-22 12_53_25","6766","11411","29",";3;6"
"2013-08-22 12_53_25","9990","8972","78",";8;2"
"2013-08-22 12_53_25","7919","13201","64",";7;9"
"2013-08-22 12_53_26","8997","15042","43",";7;1"
"2013-08-22 12_53_26","6866","11472","27",";8;6"
"2013-08-22 12_53_26","7490","13601","99",";7;9"
"2013-08-22 12_53_26","9890","9453","103",";3;2"
"2013-08-22 12_53_26","7646","16001","65",";3;1"
"2013-08-22 12_53_26","7490","14001","51",";7;9"
"2013-08-22 12_53_26","6216","12311","45",";3;6"
"2013-08-22 12_53_27","9921","10501","53",";7;2"
"2013-08-22 12_53_27","8626","8501","101",";8;1"
"2013-08-22 12_53_27","7490","14442","30",";7;9"
"2013-08-22 12_53_27","7347","12372","21",";7;6"
"2013-08-22 12_53_27","9318","10501","54",";3;2"
"2013-08-22 12_53_27","8557","8841","22",";7;1"
"2013-08-22 12_53_27","7459","7131","94",";3;9"
"2013-08-22 12_53_28","7416","13000","13",";8;6"
"2013-08-22 12_53_28","8557","9333","32",";7;1"
"2013-08-22 12_53_28","9921","11572","36",";7;2"
"2013-08-22 12_53_28","7559","7801","63",";8;9"
"2013-08-22 12_53_28","8557","9741","107",";7;1"
"2013-08-22 12_53_28","6216","14111","12",";3;6"
"2013-08-22 12_53_28","9318","11672","19",";3;2"
"2013-08-22 12_53_28","7030","8001","71",";3;9"
"2013-08-22 12_53_29","8117","10084","41",";7;1"
"2013-08-22 12_53_29","7347","14053","40",";7;6"
"2013-08-22 12_53_29","7559","8782","11",";8;9"
"2013-08-22 12_53_29","9318","12112","102",";3;2"
"2013-08-22 12_53_29","8117","10341","62",";7;1"
"2013-08-22 12_53_29","7030","8732","96",";3;9"
"2013-08-22 12_53_29","6766","15201","85",";3;6"
"2013-08-22 12_53_30","9318","12412","80",";3;2"
"2013-08-22 12_53_30","8117","10732","75",";7;1"
"2013-08-22 12_53_30","7030","9132","66",";3;9"
"2013-08-22 12_53_30","7897","15201","88",";7;6"
"2013-08-22 12_53_30","8746","13001","31",";3;2"
"2013-08-22 12_53_30","8117","11201","109",";7;1"
"2013-08-22 12_53_30","6601","9542","84",";3;9"
"2013-08-22 12_53_31","8447","15512","48",";7;6"
"2013-08-22 12_53_31","7677","11501","47",";7;1"
"2013-08-22 12_53_31","8746","13511","73",";3;2"
"2013-08-22 12_53_31","6601","10031","108",";3;9"
"2013-08-22 12_53_31","7306","11331","26",";8;1"
"2013-08-22 12_53_31","8447","15952","81",";7;6"
"2013-08-22 12_53_31","8746","13972","69",";3;2"
"2013-08-22 12_53_31","6601","10241","93",";3;9"
"2013-08-22 12_53_32","7677","12343","98",";7;1"
"2013-08-22 12_53_32","8447","16512","14",";7;6"
"2013-08-22 12_53_32","6172","10541","15",";3;9"
"2013-08-22 12_53_32","8746","14272","55",";3;2"
"2013-08-22 12_53_32","7677","12683","17",";7;1"
"2013-08-22 12_53_32","6172","11031","86",";3;9"
"2013-08-22 12_53_32","8447","17012","92",";7;6"
"2013-08-22 12_53_33","8746","14811","105",";3;2"
"2013-08-22 12_53_33","7237","13100","42",";7;1"
"2013-08-22 12_53_33","5866","11041","37",";4;9"
"2013-08-22 12_53_33","9547","17372","106",";7;6"
"2013-08-22 12_53_33","8174","15353","110",";3;2"
"2013-08-22 12_53_33","7237","13501","23",";7;1"
"2013-08-22 12_53_33","6172","11982","58",";3;9"
"2013-08-22 12_53_34","9547","17811","35",";7;6"
"2013-08-22 12_53_34","9946","9783","67",";8;1"
"2013-08-22 12_53_34","8174","15953","24",";3;2"
"2013-08-22 12_53_34","6172","12283","76",";3;9"
"2013-08-22 12_53_34","9946","10283","83",";8;1"
"2013-08-22 12_53_34","9547","18312","16",";7;6"
"2013-08-22 12_53_34","8777","8172","28",";7;2"
"2013-08-22 12_53_34","6601","12483","50",";3;9"
"2013-08-22 12_53_35","9406","10383","77",";3;1"
"2013-08-22 12_53_35","8997","8772","91",";7;6"
"2013-08-22 12_53_35","7490","12390","20",";7;9"
"2013-08-22 12_53_35","8777","8753","33",";7;2"
"2013-08-22 12_53_35","9406","10882","79",";3;1"
"2013-08-22 12_53_35","7030","13331","44",";3;9"
"2013-08-22 12_53_35","8447","8802","90",";7;6"
"2013-08-22 12_53_36","8777","9172","57",";7;2"
"2013-08-22 12_53_36","9877","11983","68",";7;1"
"2013-08-22 12_53_36","7919","13383","52",";7;9"
"2013-08-22 12_53_36","8447","9311","29",";7;6"
"2013-08-22 12_53_36","8205","9372","78",";7;2"
"2013-08-22 12_53_36","9506","12041","39",";8;1"
"2013-08-22 12_53_36","7030","14241","18",";3;9"
"2013-08-22 12_53_37","7897","9372","27",";7;6"
"2013-08-22 12_53_37","9406","12283","74",";3;1"
"2013-08-22 12_53_37","8205","9872","64",";7;2"
"2013-08-22 12_53_37","8348","14233","59",";7;9"
"2013-08-22 12_53_37","8966","12582","34",";3;1"
"2013-08-22 12_53_37","7966","9372","51",";8;6"
"2013-08-22 12_53_37","8205","10212","43",";7;2"
"2013-08-22 12_53_37","8348","14702","70",";7;9"
"2013-08-22 12_53_38","8966","12801","72",";3;1"
"2013-08-22 12_53_38","7866","9672","101",";3;6"
"2013-08-22 12_53_38","8348","15032","104",";7;9"
"2013-08-22 12_53_38","7702","10271","65",";8;2"
"2013-08-22 12_53_38","8966","13241","60",";3;1"
"2013-08-22 12_53_38","8777","15301","95",";7;9"
"2013-08-22 12_53_38","7966","10511","45",";8;6"
"2013-08-22 12_53_39","7602","10500","53",";3;2"
"2013-08-22 12_53_39","8966","13683","49",";3;1"
"2013-08-22 12_53_39","8777","15784","97",";7;9"
"2013-08-22 12_53_39","7866","10712","30",";3;6"
"2013-08-22 12_53_39","7633","11772","99",";7;2"
"2013-08-22 12_53_39","8526","14042","87",";3;1"
"2013-08-22 12_53_39","8777","16182","89",";7;9"
"2013-08-22 12_53_40","7866","11172","21",";3;6"
"2013-08-22 12_53_40","8649","13842","82",";4;1"
"2013-08-22 12_53_40","7633","12353","103",";7;2"
"2013-08-22 12_53_40","8777","16501","46",";7;9"
"2013-08-22 12_53_40","8526","14883","56",";3;1"
"2013-08-22 12_53_40","7866","11613","22",";3;6"
"2013-08-22 12_53_40","8174","11502","94",";3;2"
"2013-08-22 12_53_40","9635","16741","38",";7;9"
"2013-08-22 12_53_41","8526","15132","100",";3;1"
"2013-08-22 12_53_41","7866","12200","54",";3;6"
"2013-08-22 12_53_41","10064","10583","11",";7;9"
"2013-08-22 12_53_41","9318","8301","26",";3;2"
"2013-08-22 12_53_41","8526","15600","61",";3;1"
"2013-08-22 12_53_41","10064","11082","40",";7;9"
"2013-08-22 12_53_41","7866","12301","13",";3;6"
"2013-08-22 12_53_42","8846","8412","98",";8;2"
"2013-08-22 12_53_42","8526","16041","25",";3;1"
"2013-08-22 12_53_42","10064","11441","102",";7;9"
"2013-08-22 12_53_42","7866","12900","32",";3;6"
"2013-08-22 12_53_42","9318","9453","81",";3;2"
"2013-08-22 12_53_42","7206","6983","24",";3;1"
"2013-08-22 12_53_42","10064","11741","62",";7;9"
"2013-08-22 12_53_43","8539","13011","107",";4;6"
"2013-08-22 12_53_43","7206","7383","76",";3;1"
"2013-08-22 12_53_43","8205","9372","55",";7;2"
"2013-08-22 12_53_43","9635","12031","96",";7;9"
"2013-08-22 12_53_43","6766","7584","83",";3;1"
"2013-08-22 12_53_43","8447","13513","12",";7;6"
"2013-08-22 12_53_43","8746","10572","69",";3;2"
"2013-08-22 12_53_43","9275","12032","66",";8;9"
"2013-08-22 12_53_44","7237","8582","67",";7;1"
"2013-08-22 12_53_44","7866","14671","36",";3;6"
"2013-08-22 12_53_44","9175","12331","88",";3;9"
"2013-08-22 12_53_44","8846","10611","14",";8;2"
"2013-08-22 12_53_44","6766","8442","16",";3;1"
"2013-08-22 12_53_44","9635","13431","85",";7;9"
"2013-08-22 12_53_44","8447","14672","19",";7;6"
"2013-08-22 12_53_45","8205","10953","17",";7;2"
"2013-08-22 12_53_45","7237","9541","35",";7;1"
"2013-08-22 12_53_45","9175","13231","31",";3;9"
"2013-08-22 12_53_45","7866","15672","63",";3;6"
"2013-08-22 12_53_45","8746","12311","93",";3;2"
"2013-08-22 12_53_45","6766","9401","28",";3;1"
"2013-08-22 12_53_45","9635","14342","80",";7;9"
"2013-08-22 12_53_46","8997","15772","71",";7;6"
"2013-08-22 12_53_46","6766","9882","50",";3;1"
"2013-08-22 12_53_46","8205","11901","86",";7;2"
"2013-08-22 12_53_46","9175","14201","109",";3;9"
"2013-08-22 12_53_46","6326","10083","77",";3;1"
"2013-08-22 12_53_46","10097","16152","41",";7;6"
"2013-08-22 12_53_46","8846","13011","15",";8;2"
"2013-08-22 12_53_46","9635","15232","75",";7;9"
"2013-08-22 12_53_47","6326","10401","91",";3;1"
"2013-08-22 12_53_47","8997","8254","34",";7;6"
"2013-08-22 12_53_47","8746","15041","84",";3;9"
"2013-08-22 12_53_47","8205","13012","92",";7;2"
"2013-08-22 12_53_47","6326","10801","20",";3;1"
"2013-08-22 12_53_47","8746","15242","48",";3;9"
"2013-08-22 12_53_47","8516","8271","72",";8;6"
"2013-08-22 12_53_48","7633","13511","105",";7;2"
"2013-08-22 12_53_48","6326","11283","33",";3;1"
"2013-08-22 12_53_48","9175","15701","47",";3;9"
"2013-08-22 12_53_48","8447","9372","51",";7;6"
"2013-08-22 12_53_48","7633","13972","42",";7;2"
"2013-08-22 12_53_48","5886","11584","79",";3;1"
"2013-08-22 12_53_48","9175","16141","73",";3;9"
"2013-08-22 12_53_49","7966","9372","101",";8;6"
"2013-08-22 12_53_49","7237","11382","52",";7;1"
"2013-08-22 12_53_49","7633","14413","37",";7;2"
"2013-08-22 12_53_49","8746","16532","108",";3;9"
"2013-08-22 12_53_49","6326","12331","44",";3;1"
"2013-08-22 12_53_49","8447","10412","43",";7;6"
"2013-08-22 12_53_49","7633","14871","106",";7;2"
"2013-08-22 12_53_49","7919","8001","46",";7;9"
"2013-08-22 12_53_50","8117","12141","29",";7;1"
"2013-08-22 12_53_50","7866","10212","60",";3;6"
"2013-08-22 12_53_50","7919","8282","56",";7;9"
"2013-08-22 12_53_50","7061","15353","110",";7;2"
"2013-08-22 12_53_50","6326","13232","90",";3;1"
"2013-08-22 12_53_50","7919","8642","22",";7;9"
"2013-08-22 12_53_50","8447","11571","70",";7;6"
"2013-08-22 12_53_51","7061","15872","23",";7;2"
"2013-08-22 12_53_51","7677","13101","78",";7;1"
"2013-08-22 12_53_51","8317","9683","103",";3;9"
"2013-08-22 12_53_51","7316","11172","95",";3;6"
"2013-08-22 12_53_51","7633","16352","58",";7;2"
"2013-08-22 12_53_51","6326","14201","57",";3;1"
"2013-08-22 12_53_51","7490","9542","38",";7;9"
"2013-08-22 12_53_52","7966","12301","104",";8;6"
"2013-08-22 12_53_52","7677","14041","39",";7;1"
"2013-08-22 12_53_52","8746","7652","76",";3;2"
"2013-08-22 12_53_52","7490","10032","94",";7;9"
"2013-08-22 12_53_52","6326","15082","68",";3;1"
"2013-08-22 12_53_52","7316","12312","45",";3;6"
"2013-08-22 12_53_52","8174","8285","55",";3;2"
"2013-08-22 12_53_53","7490","10314","100",";7;9"
"2013-08-22 12_53_53","8117","14842","18",";7;1"
"2013-08-22 12_53_53","7966","13472","65",";8;6"
"2013-08-22 12_53_53","7061","10583","11",";7;9"
"2013-08-22 12_53_53","8174","8600","96",";3;2"
"2013-08-22 12_53_53","8557","15101","27",";7;1"
"2013-08-22 12_53_53","7061","11032","54",";7;9"
"2013-08-22 12_53_53","7316","13401","53",";3;6"
"2013-08-22 12_53_54","8174","8954","83",";3;2"
"2013-08-22 12_53_54","8557","15582","74",";7;1"
"2013-08-22 12_53_54","7061","11431","26",";7;9"
"2013-08-22 12_53_54","7316","13953","49",";3;6"
"2013-08-22 12_53_54","7702","9052","67",";8;2"
"2013-08-22 12_53_54","8557","16001","64",";7;1"
"2013-08-22 12_53_54","7061","11701","61",";7;9"
"2013-08-22 12_53_55","7316","14353","97",";3;6"
"2013-08-22 12_53_55","8997","16332","59",";7;1"
"2013-08-22 12_53_55","7633","9473","36",";7;2"
"2013-08-22 12_53_55","7130","11741","25",";8;9"
"2013-08-22 12_53_55","8626","8342","80",";8;1"
"2013-08-22 12_53_55","6766","14711","30",";3;6"
"2013-08-22 12_53_55","8174","10612","12",";3;2"
"2013-08-22 12_53_55","6632","12583","40",";7;9"
"2013-08-22 12_53_56","8086","8432","86",";3;1"
"2013-08-22 12_53_56","6766","15272","99",";3;6"
"2013-08-22 12_53_56","7459","12331","32",";3;9"
"2013-08-22 12_53_56","7061","10601","88",";7;2"
"2013-08-22 12_53_56","8186","9101","71",";8;1"
"2013-08-22 12_53_56","7130","13042","102",";8;9"
"2013-08-22 12_53_56","6766","15811","87",";3;6"
"2013-08-22 12_53_57","7602","11772","69",";3;2"
"2013-08-22 12_53_57","8086","9301","109",";3;1"
"2013-08-22 12_53_57","6632","13932","13",";7;9"
"2013-08-22 12_53_57","7316","16254","89",";3;6"
"2013-08-22 12_53_57","7061","11711","14",";7;2"
"2013-08-22 12_53_57","8186","10082","50",";8;1"
"2013-08-22 12_53_57","7459","13783","24",";3;9"
"2013-08-22 12_53_58","7866","16572","21",";3;6"
"2013-08-22 12_53_58","7646","10082","77",";3;1"
"2013-08-22 12_53_58","7602","12902","66",";3;2"
"2013-08-22 12_53_58","7061","14841","98",";7;9"
"2013-08-22 12_53_58","7646","10487","41",";3;1"
"2013-08-22 12_53_58","7866","17111","82",";3;6"
"2013-08-22 12_53_58","7061","12711","16",";7;2"
"2013-08-22 12_53_58","7459","14783","81",";3;9"
"2013-08-22 12_53_59","7646","10841","15",";3;1"
"2013-08-22 12_53_59","8997","8772","101",";7;6"
"2013-08-22 12_53_59","7888","15042","62",";3;9"
"2013-08-22 12_53_59","7061","13100","85",";7;2"
"2013-08-22 12_53_59","7646","11331","75",";3;1"
"2013-08-22 12_53_59","8746","15242","107",";3;9"
"2013-08-22 12_53_59","8997","9353","52",";7;6"
"2013-08-22 12_54_00","7061","13672","19",";7;2"
"2013-08-22 12_54_00","7206","11501","91",";3;1"
"2013-08-22 12_54_00","7061","7042","38",";7;9"
"2013-08-22 12_54_00","8516","9402","44",";8;6"
"2013-08-22 12_54_00","7061","14153","17",";7;2"
"2013-08-22 12_54_00","7206","11883","34",";3;1"
"2013-08-22 12_54_00","7459","8083","103",";3;9"
"2013-08-22 12_54_01","8416","9772","46",";3;6"
"2013-08-22 12_54_01","7206","12342","84",";3;1"
"2013-08-22 12_54_01","7061","14611","35",";7;2"
"2013-08-22 12_54_01","7459","8401","95",";3;9"
"2013-08-22 12_54_01","7329","12341","48",";4;1"
"2013-08-22 12_54_01","8997","11011","37",";7;6"
"2013-08-22 12_54_01","7633","15002","31",";7;2"
"2013-08-22 12_54_01","7061","8242","39",";7;9"
"2013-08-22 12_54_02","7206","13241","92",";3;1"
"2013-08-22 12_54_02","8516","11072","106",";8;6"
"2013-08-22 12_54_02","7459","9283","58",";3;9"
"2013-08-22 12_54_02","7633","15472","63",";7;2"
"2013-08-22 12_54_02","8117","13141","105",";7;1"
"2013-08-22 12_54_02","7061","9231","104",";7;9"
"2013-08-22 12_54_02","8997","12101","108",";7;6"
"2013-08-22 12_54_03","7633","15912","93",";7;2"
"2013-08-22 12_54_03","7206","14000","20",";3;1"
"2013-08-22 12_54_03","7459","10201","57",";3;9"
"2013-08-22 12_54_03","8416","11911","29",";3;6"
"2013-08-22 12_54_03","7633","16472","28",";7;2"
"2013-08-22 12_54_03","8117","14083","33",";7;1"
"2013-08-22 12_54_03","7061","10182","76",";7;9"
"2013-08-22 12_54_04","8447","12913","43",";7;6"
"2013-08-22 12_54_04","8086","14800","72",";3;1"
"2013-08-22 12_54_04","8746","8154","67",";3;2"
"2013-08-22 12_54_04","6632","10531","94",";7;9"
"2013-08-22 12_54_04","8997","14801","47",";7;1"
"2013-08-22 12_54_04","7866","12953","56",";3;6"
"2013-08-22 12_54_04","8746","8672","64",";3;2"
"2013-08-22 12_54_04","6632","10783","68",";7;9"
"2013-08-22 12_54_05","9437","15200","51",";7;1"
"2013-08-22 12_54_05","7866","13512","60",";3;6"
"2013-08-22 12_54_05","6632","11141","45",";7;9"
"2013-08-22 12_54_05","8746","9072","61",";3;2"
"2013-08-22 12_54_05","8997","15601","42",";7;1"
"2013-08-22 12_54_05","6203","11501","55",";7;9"
"2013-08-22 12_54_05","7866","14053","110",";3;6"
"2013-08-22 12_54_06","8746","9453","97",";3;2"
"2013-08-22 12_54_06","8997","16082","79",";7;1"
"2013-08-22 12_54_06","6203","11932","100",";7;9"
"2013-08-22 12_54_06","7866","14402","90",";3;6"
"2013-08-22 12_54_06","8174","10001","59",";3;2"
"2013-08-22 12_54_06","9437","16341","73",";7;1"
"2013-08-22 12_54_06","6701","11701","27",";8;9"
"2013-08-22 12_54_07","7866","14812","22",";3;6"
"2013-08-22 12_54_07","8649","8331","13",";4;1"
"2013-08-22 12_54_07","8274","10112","80",";8;2"
"2013-08-22 12_54_07","6203","12742","18",";7;9"
"2013-08-22 12_54_07","8086","8582","50",";3;1"
"2013-08-22 12_54_07","7316","15372","70",";3;6"
"2013-08-22 12_54_07","7633","10553","40",";7;2"
"2013-08-22 12_54_07","7459","12432","53",";3;9"
"2013-08-22 12_54_08","8086","9041","14",";3;1"
"2013-08-22 12_54_08","7316","15872","23",";3;6"
"2013-08-22 12_54_08","5774","13601","65",";7;9"
"2013-08-22 12_54_08","8174","11772","36",";3;2"
"2013-08-22 12_54_08","8557","9997","109",";7;1"
"2013-08-22 12_54_08","7130","13531","54",";8;9"
"2013-08-22 12_54_08","7866","16272","78",";3;6"
"2013-08-22 12_54_09","7633","11711","12",";7;2"
"2013-08-22 12_54_09","8086","9883","24",";3;1"
"2013-08-22 12_54_09","7888","13883","83",";3;9"
"2013-08-22 12_54_09","8997","8212","107",";7;6"
"2013-08-22 12_54_09","8274","12412","30",";8;2"
"2013-08-22 12_54_09","8557","10682","89",";7;1"
"2013-08-22 12_54_09","5774","15082","11",";7;9"
"2013-08-22 12_54_10","8447","8752","52",";7;6"
"2013-08-22 12_54_10","7646","10601","21",";3;1"
"2013-08-22 12_54_10","8174","13411","25",";3;2"
"2013-08-22 12_54_10","7888","14782","74",";3;9"
"2013-08-22 12_54_10","7646","11083","77",";3;1"
"2013-08-22 12_54_10","8447","9272","19",";7;6"
"2013-08-22 12_54_10","7633","13202","86",";7;2"
"2013-08-22 12_54_10","5774","15931","96",";7;9"
"2013-08-22 12_54_11","7646","11432","66",";3;1"
"2013-08-22 12_54_11","8447","9672","91",";7;6"
"2013-08-22 12_54_11","8317","15531","26",";3;9"
"2013-08-22 12_54_11","7633","13672","99",";7;2"
"2013-08-22 12_54_11","7646","11841","98",";3;1"
"2013-08-22 12_54_11","8746","15882","49",";3;9"
"2013-08-22 12_54_11","8447","10112","38",";7;6"
"2013-08-22 12_54_12","7061","14202","32",";7;2"
"2013-08-22 12_54_12","7206","12083","41",";3;1"
"2013-08-22 12_54_12","8746","8741","92",";3;9"
"2013-08-22 12_54_12","7897","10501","44",";7;6"
"2013-08-22 12_54_12","7061","14702","88",";7;2"
"2013-08-22 12_54_12","7206","12441","82",";3;1"
"2013-08-22 12_54_12","8317","9101","106",";3;9"
"2013-08-22 12_54_13","7897","11054","17",";7;6"
"2013-08-22 12_54_13","7306","12542","15",";8;1"
"2013-08-22 12_54_13","7633","15072","71",";7;2"
"2013-08-22 12_54_13","8317","9582","58",";3;9"
"2013-08-22 12_54_13","7206","13382","81",";3;1"
"2013-08-22 12_54_13","7897","11653","34",";7;6"
"2013-08-22 12_54_13","8205","15512","102",";7;2"
"2013-08-22 12_54_13","8317","10001","63",";3;9"
"2013-08-22 12_54_14","7746","13401","101",";8;1"
"2013-08-22 12_54_14","7316","11472","95",";3;6"
"2013-08-22 12_54_14","8317","10241","105",";3;9"
"2013-08-22 12_54_14","8205","16011","87",";7;2"
"2013-08-22 12_54_14","7206","14342","16",";3;1"
"2013-08-22 12_54_14","7988","10201","20",";8;9"
"2013-08-22 12_54_14","7416","12213","35",";8;6"
"2013-08-22 12_54_15","8205","16572","69",";7;2"
"2013-08-22 12_54_15","8557","14032","75",";7;1"
"2013-08-22 12_54_15","7490","10501","57",";7;9"
"2013-08-22 12_54_15","7897","13253","103",";7;6"
"2013-08-22 12_54_15","9318","8771","61",";3;2"
"2013-08-22 12_54_15","8086","14732","85",";3;1"
"2013-08-22 12_54_15","7888","11532","104",";3;9"
"2013-08-22 12_54_16","7866","13012","48",";3;6"
"2013-08-22 12_54_16","7746","15342","62",";8;1"
"2013-08-22 12_54_16","9318","9072","42",";3;2"
"2013-08-22 12_54_16","7490","11343","29",";7;9"
"2013-08-22 12_54_16","9946","10001","51",";8;1"
"2013-08-22 12_54_16","7347","14172","46",";7;6"
"2013-08-22 12_54_16","9318","9472","55",";3;2"
"2013-08-22 12_54_16","7888","12432","108",";3;9"
"2013-08-22 12_54_17","9846","10342","45",";3;1"
"2013-08-22 12_54_17","7866","14112","37",";3;6"
"2013-08-22 12_54_17","7490","12301","28",";7;9"
"2013-08-22 12_54_17","9318","10052","110",";3;2"
"2013-08-22 12_54_17","9846","10841","60",";3;1"
"2013-08-22 12_54_17","7888","13341","93",";3;9"
"2013-08-22 12_54_17","7347","15312","84",";7;6"
"2013-08-22 12_54_18","8746","10552","97",";3;2"
"2013-08-22 12_54_18","8557","8541","14",";7;1"
"2013-08-22 12_54_18","7490","13282","33",";7;9"
"2013-08-22 12_54_18","7866","15212","39",";3;6"
"2013-08-22 12_54_18","8746","11052","79",";3;2"
"2013-08-22 12_54_18","8557","8901","23",";7;1"
"2013-08-22 12_54_18","7061","13582","76",";7;9"
"2013-08-22 12_54_19","7866","15801","31",";3;6"
"2013-08-22 12_54_19","8557","9301","65",";7;1"
"2013-08-22 12_54_19","8746","11401","100",";3;2"
"2013-08-22 12_54_19","7490","13742","43",";7;9"
"2013-08-22 12_54_19","8209","9332","54",";4;1"
"2013-08-22 12_54_19","7897","7101","66",";7;6"
"2013-08-22 12_54_19","8274","11473","27",";8;2"
"2013-08-22 12_54_19","7490","14201","72",";7;9"
"2013-08-22 12_54_20","8086","9641","12",";3;1"
"2013-08-22 12_54_20","7866","8172","19",";3;6"
"2013-08-22 12_54_20","7490","14683","67",";7;9"
"2013-08-22 12_54_20","8174","12401","90",";3;2"
"2013-08-22 12_54_20","8557","10800","36",";7;1"
